FIPS,COWS,COWS_PER_PERSON,COW_DENSITY,POPESTIMATE2020
41021,11000.0,5.569620253164557,3.5253992838144304,1975
01051,11600.0,0.14119136298351956,7.241194237130024,82158
05041,500.0,0.045004500450045004,0.2604525393917875,11110
17197,2500.0,0.00362989055154009,1.1547834437771993,688726
21119,700.0,0.048235942668136716,0.7688695002652062,14512
13183,1300.0,0.0644489613801993,1.253608263074392,20171
05061,43500.0,3.3183309176901363,28.59643601855329,13109
12127,14300.0,0.025467633843101568,5.013353577353242,561497
21025,900.0,0.07171314741035857,0.7056870979001286,12550
20075,130000.0,53.608247422680414,50.368887629711466,2425
27139,14800.0,0.09821552999887184,16.039202811435565,150689
27015,40500.0,1.6300410528857763,25.58811689974042,24846
27053,5300.0,0.004178466234839263,3.6935104228114906,1268408
42027,26500.0,0.1640907514737207,9.228498539014456,161496
37147,2600.0,0.014213553169622356,1.538807387698266,182924
21017,52000.0,2.612934023415909,69.2927012943678,19901
45043,600.0,0.009470743295502975,0.2847278694666715,63353
56029,42000.0,1.4319320855068016,2.3369650131867834,29331
21183,16000.0,0.6694840788317503,10.518959465897098,23899
23023,,,,36044
19175,39500.0,3.249156864357983,35.99955445128649,12157
20149,64000.0,2.5887873149421567,29.39141667423316,24722
19023,24000.0,1.6744575455243145,15.972837348852178,14333
53021,83000.0,0.8550090136492403,25.810717064118034,97075
21007,4900.0,0.6307118033208907,7.661770485207338,7769
45031,3000.0,0.04510667729179509,2.066233558904671,66509
22031,33500.0,1.2115732368896925,14.757763503760547,27650
53071,55000.0,0.8973438621679828,16.72052521122646,61292
01023,5200.0,0.4187469801900467,2.197895017528426,12418
18157,4500.0,0.02294572062310379,3.482531563634616,196115
48005,19800.0,0.22812111157196185,9.581599556604608,86796
08059,2000.0,0.0034288672908348093,1.0102360250844413,583283
08067,21000.0,0.3712608726398416,4.798623176844444,56564
51029,14500.0,0.8445945945945946,9.65884017286686,17168
26147,8900.0,0.05587188388692535,4.762604202187923,159293
20031,37000.0,4.535425349350331,22.788528557996106,8158
54085,9000.0,0.9474681545425835,7.68804411331374,9499
31007,49000.0,62.340966921119595,25.359279297314533,786
48443,5200.0,7.407407407407407,0.851470502272171,702
28121,19700.0,0.1263022920339798,9.808186899878585,155975
04015,20000.0,0.09207848770291796,0.5792060714194943,217206
48421,210000.0,69.37561942517344,87.85891806720235,3027
30049,40000.0,0.5695652793005739,4.465698824870378,70229
48101,21500.0,15.774027879677183,9.217780311751778,1363
51047,20000.0,0.37335025854505405,20.36474967117675,53569
16031,290000.0,11.945462783704741,43.64250666257041,24277
08077,46000.0,0.2956241203575767,5.335592487528973,155603
51179,3300.0,0.021052900196493734,4.732962314887622,156748
16025,5900.0,5.221238938053097,2.1205828934041553,1130
19143,46000.0,7.68331384666778,44.54801090840945,5987
51085,7100.0,0.06558164452901295,5.86248385170566,108262
54021,5600.0,0.7169376520291896,6.387461384103182,7811
40089,74000.0,2.2580251434151104,15.437686211757146,32772
28001,3100.0,0.10239471511147812,2.588803760447573,30275
28145,9900.0,0.3429640407399709,9.197172170927404,28866
08035,7800.0,0.021621621621621623,3.584525417926953,360750
26053,,,,13842
01109,24000.0,0.7280228113814233,13.787989459213044,32966
51009,14000.0,0.44210060946726876,11.404787735267808,31667
34021,800.0,0.002178417869561784,1.3759998599782544,367239
47003,56000.0,1.1160047031626776,45.65019849994295,50179
21013,900.0,0.03531904874028726,0.967742442247924,25482
40135,39000.0,0.9388993211035678,22.35575842824188,41538
06015,9600.0,0.34324942791762014,3.683639755019768,27968
13163,15400.0,1.008711600183402,11.292215458958346,15267
12105,91000.0,0.12222114775059364,19.542495982486425,744552
55111,66000.0,1.0240655401945724,30.645135642620712,64449
49051,7800.0,0.22096317280453256,2.5586749978939727,35300
41007,4100.0,0.10142740519011453,1.9115585187903708,40423
54017,3000.0,0.35850860420650094,3.6228453468450907,8368
16077,27500.0,3.5980635875964935,7.563480149312592,7643
28051,11900.0,0.7114671768504125,6.072119956638124,16726
48481,59000.0,1.4153772340170325,20.97334015457451,41685
48479,48000.0,0.17286022450221658,5.513320409764178,277681
28073,14700.0,0.22909685965869242,11.429817311981516,64165
26047,3800.0,0.11397036770439686,3.138056125088427,33342
26103,1500.0,0.022784579396664336,0.32014199019505485,65834
21239,21500.0,0.803287875957407,43.662658740571366,26765
47037,5000.0,0.007202784308302217,3.832696852442323,694176
37007,9700.0,0.40253973523675146,7.046969869684302,24097
37031,400.0,0.005750596624399781,0.30425452875069525,69558
47143,9400.0,0.2810752623867476,11.504504346347892,33443
26055,3100.0,0.03312248910163262,2.577694414142607,93592
18071,13300.0,0.3007552801772873,10.06937672615095,44222
34007,,,,506809
37163,22500.0,0.35499037581647785,9.183873880258423,63382
48223,130000.0,3.497444175410277,65.40432920341168,37170
21203,13400.0,0.8,16.344369323906992,16750
54011,2500.0,0.027295854305648057,3.4347951250293525,91589
13261,16500.0,0.5634861006761833,13.193178746624447,29282
08043,14900.0,0.31127916936511585,3.7506793355015566,47867
54071,21500.0,3.1015579919215233,11.926155697932948,6932
16023,9100.0,3.439153439153439,1.5710040282324904,2646
29113,19800.0,0.3293467955222143,12.201216043810085,60119
54047,,,,16916
20067,245000.0,34.619188921859546,164.56803662517675,7077
12119,46000.0,0.33089240242270784,31.878507559268726,139018
51131,,,,11673
48387,94000.0,7.836598582742809,34.76746352540316,11995
48377,28500.0,4.379225568531039,2.854265000890612,6508
31009,43000.0,94.09190371991247,23.360918846176425,457
54033,11500.0,0.17197547480185435,10.67328615830569,66870
01041,21500.0,1.571522549521234,13.633889679167263,13681
46055,89000.0,47.82375067168189,18.979460010828163,1861
46123,165000.0,30.686256276734238,39.50915347744508,5377
37131,1600.0,0.08382229673093043,1.151038277316058,19088
51017,6000.0,1.4566642388929352,4.377561648301469,4119
12073,2500.0,0.00846138225140459,1.4440636286920456,295460
30069,22000.0,44.0,5.13053974982207,500
21063,6300.0,0.8545849158979925,10.380922171919606,7372
55019,160000.0,4.608294930875576,51.067597358989154,34720
16005,21000.0,0.2364998029168309,7.288284654582809,88795
45073,15300.0,0.19121414734737235,9.428303015084415,80015
51081,1000.0,0.08865248226950355,1.307814298195617,11280
08023,6200.0,1.5812292782453456,1.9500213920491902,3921
31005,35500.0,76.18025751072962,19.166039214183776,466
22043,6100.0,0.2741080255235014,3.6617976687528917,22254
13313,8300.0,0.07993297186937219,11.03358557913449,103837
30099,46000.0,7.361177788446152,7.818531787469682,6249
21229,42000.0,3.4576438626821435,54.60543563802461,12147
22057,15100.0,0.15471945571539816,5.45999301613378,97596
31103,54000.0,71.14624505928853,26.969557235759527,759
28131,11700.0,0.6372549019607843,10.14040456158039,18360
48501,9300.0,1.0687198345207998,4.490036871067518,8702
56013,90000.0,2.289086145941959,3.7838355565398936,39317
24025,8800.0,0.03426724557543662,7.772807589437165,256805
06023,71000.0,0.5260155433888737,7.6826812602265955,134977
20069,270000.0,45.34766543500168,119.98100705990731,5954
13019,9500.0,0.4894888705688376,8.090342273477779,19408
37053,200.0,0.006884207627702052,0.29483655918140445,29052
13319,2100.0,0.23831139355424422,1.8049612567816649,8812
47065,9500.0,0.02556085906011376,6.765429922433448,371662
16013,9800.0,0.41833859813882013,1.4344871939541444,23426
47097,4800.0,0.18859769753644257,3.9273337673222604,25451
06043,37000.0,2.156177156177156,9.860153745886333,17160
22099,2700.0,0.050987649658193905,1.413583825287598,52954
21089,7500.0,0.21511544528897175,8.406631641986488,34865
21071,400.0,0.0114370675358838,0.3926856208633368,34974
49023,21000.0,1.7323873948193367,2.390599473013406,12122
08091,4300.0,0.8598280343931214,3.070699010630705,5001
38053,80000.0,5.248655032148012,11.190825935027716,15242
24015,5800.0,0.05608253802492772,6.466628335095413,103419
13263,1900.0,0.30929513267133324,1.8743906171131006,6143
21107,8100.0,0.18136223187497202,5.769265310857694,44662
48193,68000.0,7.946710295664368,31.408649157315963,8557
48389,11600.0,0.7273183271678475,1.6995006482803094,15949
13315,5300.0,0.6233827334744766,5.416313280328638,8502
13229,2700.0,0.13830550148550352,3.0619978594979216,19522
47049,26000.0,1.383935700218236,20.13341294580404,18787
12047,8700.0,0.5991322911645204,6.531440576808364,14521
53041,29500.0,0.3592785200160762,4.740345287412777,82109
08001,14700.0,0.028275592777605732,4.864585031287921,519883
13265,3300.0,2.112676056338028,6.547240463831672,1562
13311,10200.0,0.32803756351707725,16.358615939396255,31094
26141,5100.0,0.40268456375838924,2.9893269510147875,12665
40013,84000.0,1.7143556879872648,35.86670686641331,48998
05093,400.0,0.009983527180152748,0.1712028331802166,40066
47187,25000.0,0.10189608229942775,16.5605993838943,245348
48227,10800.0,0.2955665024630542,4.629155079718266,36540
01107,13600.0,0.6871116051129187,5.957504492290211,19793
47009,26000.0,0.19294847533599008,17.964034835977955,134751
41005,15200.0,0.0360534729931024,3.137227699056168,421596
22075,7000.0,0.30285986241509105,3.4641865637871883,23113
48267,15300.0,3.480436760691538,4.722187186216738,4396
37103,900.0,0.0972972972972973,0.7371991764358105,9250
16069,13200.0,0.32388663967611336,6.007810604371478,40755
29019,23500.0,0.1284216163636463,13.235150980897195,182991
48015,65000.0,2.1686907780595224,38.81950768196162,29972
22123,11300.0,1.0614315235769303,12.129901528568434,10646
37085,6800.0,0.04961403201564301,4.413090134174937,137058
13249,1500.0,0.28868360277136257,3.4698832478205284,5196
30085,27000.0,2.462604888726742,4.427396833468426,10964
13075,5500.0,0.31808455265745184,9.295495966299805,17291
51137,23500.0,0.6234248574081444,26.6021251867281,37695
51187,6400.0,0.15812229771463868,11.5162089146966,40475
21011,29500.0,2.3635926608444837,40.85411880915362,12481
48207,27500.0,4.779283976364268,11.756639399324753,5754
48383,22500.0,5.870075658752935,7.391470741901652,3833
47119,47500.0,0.47695551762225125,29.91142349681029,99590
08111,,,,748
48301,2600.0,14.3646408839779,1.5009553699274145,181
30089,15400.0,1.2667598914205807,2.154025669441658,12157
54057,7600.0,0.28440984956215853,8.949497249863066,26722
47127,25000.0,3.883193538365952,74.69713672429452,6438
47167,5600.0,0.09044219774540521,4.745654366162183,61918
51199,,,,69199
48213,61000.0,0.727993125835402,26.954387651328233,83792
09001,,,,942426
48329,6700.0,0.03766944221114003,2.873174610311049,177863
47035,22500.0,0.36524195250231317,12.75094377300424,61603
47079,17500.0,0.5459196406288994,12.024843778005216,32056
47121,9400.0,0.7500797957229492,18.59921522233854,12532
47149,27500.0,0.08105853605336305,17.145783964698207,339261
12093,175000.0,4.137409272525238,87.84584099417671,42297
47117,32000.0,0.9138679460817912,32.90683609173533,35016
47163,25000.0,0.15747535510692576,23.344642707745482,158755
47031,31500.0,0.5465713492504164,28.35256985141402,57632
13209,1700.0,0.18863737239236572,2.721902901916431,9012
48043,28000.0,3.0312872144635703,1.7482658024924203,9237
48039,70000.0,0.1839597601164728,19.824416468740214,380518
25023,,,,523738
45003,10200.0,0.05899534399491021,3.678233750060665,172895
20071,35500.0,29.682274247491637,17.60862119919257,1196
48465,9400.0,0.19172717630741618,1.154101534321439,49028
36075,11400.0,0.09798360063947192,4.625440793704802,116346
38095,9500.0,4.506641366223909,3.578114393856891,2108
17031,,,,5108284
06037,6900.0,0.0006939523361352245,0.6562985059881941,9943046
39095,,,,428294
54059,400.0,0.017428434490871857,0.36498793186565154,22951
39127,9100.0,0.25127709512632884,8.612986596829922,36215
46041,63000.0,10.882708585247883,10.5649259282277,5789
04005,44000.0,0.3088131049052154,0.9125575814760186,142481
48125,25500.0,11.91588785046729,10.91864477698817,2140
05001,2600.0,0.14957142035321866,1.0118179310858069,17383
19177,21500.0,3.041448578299618,17.123209746718306,7069
27023,22000.0,1.8710665079095083,14.614268201799353,11758
01087,12500.0,0.6985191394244202,7.929280490478446,17895
05069,2500.0,0.03823974792358169,1.1064788359889384,65377
05091,22000.0,0.5095305370915071,13.611694726099815,43177
06065,66000.0,0.02651467064761681,3.5347186307781264,2489188
06101,6800.0,0.07055039684598226,4.356250297926681,96385
06113,14400.0,0.06553557125172942,5.479147930810685,219728
08065,300.0,0.0375610366846125,0.30730908097596743,7987
42005,15400.0,0.24001745581496836,9.101151125591336,64162
13133,9400.0,0.49901789032223814,9.365679542242889,18837
48289,100000.0,5.716572343223003,35.97818536989072,17493
20163,39000.0,8.079552517091361,16.90907198653866,4827
53005,82000.0,0.3972367821882902,18.622355177067007,206426
45009,6100.0,0.4386595714080253,5.9873474353203155,13906
53011,15500.0,0.031195596389361296,9.522098787344378,496865
51097,1000.0,0.14405070584845867,1.2251406901644102,6942
38017,13000.0,0.0706890551592135,2.8439174198188013,183904
48037,65000.0,0.695328462468309,28.359733792013138,93481
42041,60000.0,0.23450599358235263,42.46928907151183,255857
30057,80000.0,8.929568032146445,8.60836907720607,8959
25027,,,,829212
13219,8200.0,0.19939694582239081,17.174821892070202,41124
48023,57000.0,16.202387720295622,25.369814111232724,3518
51037,16000.0,1.353637901861252,12.997456147630878,11820
38005,31000.0,4.58444247264123,8.61987211447619,6762
30071,78000.0,19.90303648890023,5.85865755958659,3919
27089,10300.0,1.1050316489647034,2.240400667443375,9321
27163,5300.0,0.01996413988458467,5.319067473936519,265476
48229,12600.0,2.5682837342030167,1.0644044668804953,4906
41061,25500.0,0.9604158035478889,4.83352625339281,26551
16027,140000.0,0.5905852277760669,92.0779149873247,237053
12071,10800.0,0.013657626076960723,5.339125783853802,790767
29099,10700.0,0.04723165138627104,6.293426921242122,226543
13267,13000.0,0.5125172481766214,10.438668904880016,25365
49019,5700.0,0.5818701510820743,0.5992202762215174,9796
26137,1300.0,0.05249343832020997,0.974614726027269,24765
37069,14100.0,0.19621759278587234,11.069574708423497,71859
36067,47000.0,0.10234879598618508,23.313170605398568,459214
28143,,,,9392
16029,25500.0,3.579952267303103,5.580795858677244,7123
48139,52000.0,0.2711722987067167,21.455900501641555,191760
16083,200000.0,2.26216194817387,40.183105345752026,88411
54031,26500.0,1.9438128071590992,17.57072873072404,13633
12001,40000.0,0.1474828366848808,17.63741956911174,271218
23025,,,,50635
41003,8500.0,0.09116356889284527,4.860526275037798,93239
22117,24500.0,0.5352500382321456,14.126312872418906,45773
51133,300.0,0.024857071836937607,0.6050760483175491,12069
16043,14000.0,1.0591617491299743,2.8999718249094535,13218
42095,4900.0,0.0160187255632707,5.116180887658052,305892
48025,31500.0,0.968843231937994,13.816943994496151,32513
29207,11400.0,0.39308989345194995,5.3472696514225895,29001
20133,53000.0,3.327264737271643,35.80767323602662,15929
40075,67000.0,7.66502688479579,25.48458863510753,8741
24011,3600.0,0.10748835542816194,4.351240581114271,33492
06033,3600.0,0.05583213139161587,1.1061767774348048,64479
06039,165000.0,1.0458858653279328,29.81249807682285,157761
06099,425000.0,0.7726134878317921,109.68683693928006,550081
45079,1500.0,0.0035795165743549113,0.7647817954637107,419051
45021,7300.0,0.12736408681694467,7.172538172572392,57316
12077,1300.0,0.15542802486848398,0.6007118637054427,8364
33017,,,,131533
37033,9400.0,0.4188388361627233,8.532308716578537,22443
54067,5500.0,0.22596548890714874,3.2829463915727826,24340
31071,52000.0,26.584867075664622,35.264796548464005,1956
24023,15500.0,0.5372244558436157,9.220140105001821,28852
22101,1000.0,0.02069108214359611,0.6946248129423135,48330
12097,96000.0,0.24914680196722164,27.920621998562037,385315
39061,1500.0,0.0018337744579668331,1.4285380266313412,817985
18061,19500.0,0.4793274666928863,15.552434112021164,40682
19063,15400.0,1.6932380428807037,15.01927160287544,9095
48203,28500.0,0.4293073840870063,12.225772585627812,66386
42127,13100.0,0.2560444070910619,6.969071044588154,51163
30083,63000.0,5.704971475142624,11.668882641502893,11043
20195,28500.0,10.333575054387238,12.371255641539998,2758
51145,4900.0,0.1625315112113573,7.2708788453561874,30148
51031,30500.0,0.5514971792275423,23.402115378131256,55304
53031,1600.0,0.04892966360856269,0.3424925966484573,32700
50027,8400.0,0.152760602313232,3.346517580758601,54988
37121,1700.0,0.11423963443316981,2.966653635204301,14881
42031,11700.0,0.30544315363529567,7.518525168878943,38305
05037,2200.0,0.13629042250030976,1.378225748562595,16142
45005,5200.0,0.6241747689353019,4.919766680481467,8331
53055,1800.0,0.10290418477018065,3.9961618641366905,17492
36113,100.0,0.0015684798293493945,0.04452174448233562,63756
37049,1300.0,0.012841662303794217,0.7103768694646546,101233
37055,,,,37547
36051,56000.0,0.8974646623289207,34.224499138221304,62398
18021,5100.0,0.19431532423988418,5.506485333281969,26246
29189,300.0,0.00030180479266010745,0.22806919049979063,994020
29195,24000.0,1.0499606264765071,12.265160724339815,22858
34011,1200.0,0.008162821070962124,0.9585443553088634,147008
34019,4000.0,0.0320520525333141,3.609827192843405,124797
56035,58000.0,5.884740259740259,4.582832272724905,9856
51103,400.0,0.03767187794311547,1.1585422256651008,10618
17027,40500.0,1.0829456120648162,32.99383177382203,37398
48103,3300.0,0.6925498426023085,1.622961711873692,4765
55057,27000.0,1.0034190575293593,13.590173916083037,26908
13245,1800.0,0.008907407499047401,2.1427637464178004,202079
37047,5600.0,0.10227563283047814,2.3047900897341744,54754
37111,3200.0,0.06989646585994495,2.808306684726138,45782
56027,60000.0,26.373626373626372,8.821738244734181,2275
36009,36000.0,0.4745396306499875,10.625343129961092,75863
29031,40000.0,0.503068719187041,26.696010583350418,79512
27173,27000.0,2.8183716075156577,13.733029152366456,9580
56025,56000.0,0.6929406669553919,4.048603970424517,80815
25009,,,,791263
08005,8200.0,0.012472393421877186,3.9681796244163863,657452
13171,6000.0,0.3115103057992835,12.624551616956358,19261
45017,3700.0,0.2542256424350694,3.748053706619277,14554
13007,7200.0,2.4234264557388085,8.129481127364963,2971
16073,160000.0,13.187175471853623,8.056168386228695,12133
47029,12000.0,0.33126293995859213,10.623374639725844,36225
42103,200.0,0.0035668426309031246,0.14171606172912432,56072
42099,30500.0,0.6600017311520817,21.354841343268028,46212
28083,200.0,0.007180297264306743,0.12998444029706413,27854
42067,20500.0,0.8326901986270766,20.222995778226686,24619
06081,2400.0,0.003164940894728791,2.065543051295347,758308
49043,20000.0,0.4705993082190169,4.128157592343432,42499
41033,5500.0,0.06246238061167706,1.2959225586009242,88053
47147,33500.0,0.4635074368730543,27.154004651490723,72275
18149,1500.0,0.06507874528179097,1.8734080410742167,23049
20057,155000.0,4.683628452287424,54.49096533150421,33094
51059,300.0,0.00026067757051979976,0.2962262251164503,1150847
05015,80000.0,2.829254491441505,49.03368594917695,28276
27073,15000.0,2.298146162095909,7.570423783975772,6527
27027,9600.0,0.1484000618333591,3.5463703342371256,64690
22045,3600.0,0.05218071922424664,2.4227520711609447,68991
27107,3600.0,0.5680025244556642,1.5925590065717425,6338
51089,5600.0,0.11131209127591485,5.654939861355517,50309
23007,,,,29986
27069,10500.0,2.4916943521594686,3.688875925359137,4214
55131,44500.0,0.3261387372201253,39.89735473957254,136445
45057,7500.0,0.07431187206468105,5.27396361330487,100926
51003,21000.0,0.18978418826591475,11.25393397138055,110652
45051,4600.0,0.012587255677262765,1.5671504038422581,365449
22013,3900.0,0.30039282138180695,1.8559317317726542,12983
21043,11300.0,0.42574033607113254,10.654420100312912,26542
48469,50000.0,0.543856595892795,21.885239299185542,91936
55075,42500.0,1.0555859122746014,11.72543485793325,40262
19083,36000.0,2.171945701357466,24.415088471504752,16575
06041,36000.0,0.1398970979124244,26.7084147480314,257332
05121,34500.0,1.8907217624815038,20.432989994801662,18247
13157,20000.0,0.2624706360975866,22.73473811772749,76199
51069,16500.0,0.18108188193461297,15.420361464711839,91119
34013,,,,800501
48199,8200.0,0.14063973930194665,3.554996985180471,58305
20131,60000.0,5.928267957711689,32.290564552698875,10121
04007,14500.0,0.2670202382925437,1.1767503207386585,54303
05117,2300.0,0.2887270901330655,1.3714395753827018,7966
48435,13700.0,3.6650615302300698,3.6381261841710693,3738
48239,37500.0,2.5245725057223645,17.456095765068635,14854
21217,22000.0,0.8557980316645272,31.889061688305606,25707
06079,42000.0,0.14880477875918072,4.912753697658259,282249
36105,4300.0,0.05672673544233661,1.7148662768513738,75802
41023,36000.0,5.013927576601671,3.0698582298239563,7180
48269,26000.0,91.87279151943463,11.020915893054216,283
13031,9000.0,0.11133240143989906,5.140697412497415,80839
05017,4600.0,0.4635227730753728,2.7882764518663534,9924
48311,16000.0,22.191400832177532,5.4199319821774194,721
08033,4900.0,2.3377862595419847,1.7728196663652667,2096
42033,4600.0,0.058515239403653385,1.5507121023528212,78612
16085,7300.0,0.6190637720488467,0.76901900165638,11792
49015,20500.0,2.0203015669656055,1.7737794638975413,10147
53053,11400.0,0.01247414896760004,2.638888075842586,913890
54095,3900.0,0.45704910348060473,5.875099364501047,8533
36059,,,,1351334
48027,38000.0,0.10272296966698835,13.922428966750708,369927
24029,9600.0,0.5002084201750729,13.379844702567635,19192
37095,200.0,0.041296716911005574,0.1261060340152754,4843
45053,500.0,0.015828795745219705,0.2946623194364629,31588
18175,18700.0,0.6628150143550845,14.055457723598526,28213
18051,5000.0,0.14781966001478197,3.9609699645430605,33825
05025,5300.0,0.6660801809727284,3.4224691222155936,7957
51117,13000.0,0.42374262524854134,8.026948977063746,30679
13291,5500.0,0.21689407681993847,6.593164336441998,25358
13301,3500.0,0.668960244648318,4.7523121519359055,5232
32001,61000.0,2.405078263612349,4.757875680238819,25363
36013,43500.0,0.3451504379840041,15.83860411432683,126032
05133,34500.0,2.0656208837265,23.635788708103885,16702
20023,41500.0,15.961538461538462,15.710758970142729,2600
